case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
7657,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,2.466184401476638e-21,8.728910420050809e-11
7658,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,2.486776618238553e-21,8.728910420050809e-11
7659,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,2.489081591593197e-21,8.728910420050809e-11
7660,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,2.507283527568022e-21,8.728910420050809e-11
7661,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,3.318073171739567e-21,8.728910420050809e-11
7662,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,3.854436318918910e-21,8.728910420050809e-11
7663,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,6.656879532911608e-21,8.728910420050809e-11
7664,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.707242077580714e-21,8.728910420050809e-11
7665,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,5.928284582505394e-21,8.728910420050809e-11
7666,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,6.851022978534533e-21,8.728910420050809e-11
7667,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,6.465354254078022e-21,8.728910420050809e-11
7668,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.161683814449201e-21,8.728910420050809e-11
7669,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.929372279346078e-21,8.728910420050809e-11
7670,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,7.353525999518238e-21,8.728910420050809e-11
7671,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.973850137027292e-21,8.728910420050809e-11
7672,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.665379169355276e-21,8.728910420050809e-11
7673,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.736409342036252e-21,8.728910420050809e-11
7674,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,4.828801700413871e-21,8.728910420050809e-11
7675,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,5.540787251611498e-21,8.728910420050809e-11
7676,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.109384577494333e-21,8.728910420050809e-11
7677,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,6.486265179314469e-21,8.728910420050809e-11
7678,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,5.762075593700793e-21,8.728910420050809e-11
7679,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,7.216996208074033e-21,8.728910420050809e-11
7680,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.560641022622295e-21,8.728910420050809e-11
7681,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.111116344958314e-21,8.728910420050809e-11
7682,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.731635811259627e-21,8.728910420050809e-11
7683,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,8.938350768582086e-21,8.728910420050809e-11
7684,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.052516890231046e-21,8.728910420050809e-11
7685,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,9.644320319732268e-21,8.728910420050809e-11
7686,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.901581329480395e-21,8.728910420050809e-11
7687,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,7.134317250526570e-21,8.728910420050809e-11
7688,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,6.875931273909339e-21,8.728910420050809e-11
7689,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,7.943975684436575e-21,8.728910420050809e-11
7690,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.598494392497303e-21,8.728910420050809e-11
7691,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.269195986595876e-21,8.728910420050809e-11
7692,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.945756365409666e-21,8.728910420050809e-11
7693,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.799568542224002e-21,8.728910420050809e-11
7694,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.505052973128410e-21,8.728910420050809e-11
7695,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.377945071998338e-21,8.728910420050809e-11
7696,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.255479709492750e-21,8.728910420050809e-11
7697,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.599123619668382e-21,8.728910420050809e-11
7698,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.428213978745032e-21,8.728910420050809e-11
7699,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.548548839329530e-21,8.728910420050809e-11
7700,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.582072512971916e-21,8.728910420050809e-11
7701,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,8.919998844785161e-21,8.728910420050809e-11
7702,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.144578827167694e-21,8.728910420050809e-11
7703,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,9.536586981623481e-21,8.728910420050809e-11
7704,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.021431673441033e-20,8.728910420050809e-11
7705,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.031045881160818e-20,8.728910420050809e-11
7706,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.081743588419602e-20,8.728910420050809e-11
7707,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.097402131445795e-20,8.728910420050809e-11
7708,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.084167503382396e-20,8.728910420050809e-11
7709,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.127049249520988e-20,8.728910420050809e-11
7710,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,1.546709866174829e-06,1.192750918450720e-20,8.728910420050809e-11
7711,7.176004690891935e-08,2.047015798152824e-07,2.793155618844672e-07,4.205094039561483e-07,3.994754626295210e-05,0.000000000000000e+00,1.179368269748768e-20,8.728910420050809e-11
