case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
30288,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.957505041741773e-24,0.000000000000000e+00
30289,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.806080971339799e-24,0.000000000000000e+00
30290,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.677625111511838e-24,0.000000000000000e+00
30291,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.557689650407904e-24,0.000000000000000e+00
30292,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.443909827066226e-24,0.000000000000000e+00
30293,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.332251222084862e-24,0.000000000000000e+00
30294,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.228861155935092e-24,0.000000000000000e+00
30295,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.129741899482870e-24,0.000000000000000e+00
30296,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,1.044361643097027e-24,0.000000000000000e+00
30297,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,9.529069839716196e-25,0.000000000000000e+00
30298,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,8.726913088242938e-25,0.000000000000000e+00
30299,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,8.058788853854114e-25,0.000000000000000e+00
30300,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,7.414145068463246e-25,0.000000000000000e+00
30301,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,6.871760331478584e-25,0.000000000000000e+00
30302,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,6.356481053697705e-25,0.000000000000000e+00
30303,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,5.832940273410951e-25,0.000000000000000e+00
30304,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,5.384797123184975e-25,0.000000000000000e+00
30305,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,4.984543964630619e-25,0.000000000000000e+00
30306,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,4.622217407738945e-25,0.000000000000000e+00
30307,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,4.299333542807487e-25,0.000000000000000e+00
30308,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,4.024279389353296e-25,0.000000000000000e+00
30309,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.790101008211926e-25,0.000000000000000e+00
30310,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.606403420439345e-25,0.000000000000000e+00
30311,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.450270623871581e-25,0.000000000000000e+00
30312,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.327649228157433e-25,0.000000000000000e+00
30313,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.226593964499961e-25,0.000000000000000e+00
30314,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.146493126243519e-25,0.000000000000000e+00
30315,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.084740593880514e-25,0.000000000000000e+00
30316,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.032306949295968e-25,0.000000000000000e+00
30317,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.980988495105470e-25,0.000000000000000e+00
30318,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.925901386699061e-25,0.000000000000000e+00
30319,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.879042187451761e-25,0.000000000000000e+00
30320,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.839674738211787e-25,0.000000000000000e+00
30321,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.819855205736113e-25,0.000000000000000e+00
30322,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.831838244152990e-25,0.000000000000000e+00
30323,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.887664017142570e-25,0.000000000000000e+00
30324,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,2.950743491281978e-25,0.000000000000000e+00
30325,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.020513472356611e-25,0.000000000000000e+00
30326,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.105861436090949e-25,0.000000000000000e+00
30327,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.191555885848719e-25,0.000000000000000e+00
30328,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.387134951588924e-25,0.000000000000000e+00
30329,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.534177813331113e-25,0.000000000000000e+00
30330,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.552186523248314e-25,0.000000000000000e+00
30331,1.535496962847898e-07,4.002178786556011e-07,4.440344798468895e-07,6.646312577256082e-07,4.777360629652594e-06,0.000000000000000e+00,3.527132188817863e-25,0.000000000000000e+00
