case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
31784,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.991513076661639e-05,7.936228535716229e-11
31785,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.794695391543732e-05,7.936228535716229e-11
31786,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.767964379121412e-05,7.936228535716229e-11
31787,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.654861407271682e-05,7.936228535716229e-11
31788,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.676281751115657e-05,7.936228535716229e-11
31789,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.477830457082163e-05,7.936228535716229e-11
31790,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.336119926884097e-05,7.936228535716229e-11
31791,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.332250487612917e-05,7.936228535716229e-11
31792,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.295123577940725e-05,7.936228535716229e-11
31793,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.124575171890452e-05,7.936228535716229e-11
31794,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.076058320020427e-05,7.936228535716229e-11
31795,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,1.035517282586411e-05,7.936228535716229e-11
31796,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,9.863306152190761e-06,7.936228535716229e-11
31797,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,9.082636882954454e-06,7.936228535716229e-11
31798,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,7.955584492014629e-06,7.936228535716229e-11
31799,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,7.283473233830286e-06,7.936228535716229e-11
31800,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,5.913962843083064e-06,7.936228535716229e-11
31801,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,5.947180497764468e-06,7.936228535716229e-11
31802,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,5.822843720493198e-06,7.936228535716229e-11
31803,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,5.460311759070513e-06,7.936228535716229e-11
31804,1.372053429463334e-07,1.372053429463334e-07,4.045949814138062e-07,4.045949814138062e-07,2.019889876730325e-06,0.000000000000000e+00,5.375830087533710e-06,7.936228535716229e-11
