case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
0,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.474572755512333e-07,3.269463425438370e-10
1,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.500854088181883e-07,3.269463425438370e-10
2,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.490810268729487e-07,3.269463425438370e-10
3,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.495950271992602e-07,3.269463425438370e-10
4,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.507719938292774e-07,3.269463425438370e-10
5,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.613279344482868e-07,3.269463425438370e-10
6,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.677208754375466e-07,3.269463425438370e-10
7,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.785628928474310e-07,3.269463425438370e-10
8,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.906383781364964e-07,3.269463425438370e-10
9,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.018909898820144e-07,3.269463425438370e-10
10,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.167956413450296e-07,3.269463425438370e-10
11,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.247445141344924e-07,3.269463425438370e-10
12,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.415002438700482e-07,3.269463425438370e-10
13,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.758923544876159e-07,3.269463425438370e-10
14,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.043988362018175e-07,3.269463425438370e-10
15,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.402030780734963e-07,3.269463425438370e-10
16,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.388647118184476e-07,3.269463425438370e-10
17,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.064183356650844e-07,3.269463425438370e-10
18,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.072990668333645e-07,3.269463425438370e-10
19,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.413436596776517e-07,3.269463425438370e-10
20,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,2.072976312509813e-06,2.071418970741710e-07,3.269463425438370e-10
21,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,2.072976312509813e-06,1.906531320217077e-07,3.269463425438370e-10
22,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.846218655011863e-07,3.269463425438370e-10
23,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.619493848610887e-07,3.269463425438370e-10
24,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.395368145669593e-07,3.269463425438370e-10
25,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.295537133073740e-07,3.269463425438370e-10
26,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,9.111745305804052e-08,3.269463425438370e-10
27,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.223299570556657e-08,3.269463425438370e-10
28,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.269756514542212e-08,3.269463425438370e-10
29,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.898448736300156e-08,3.269463425438370e-10
30,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.667818440757125e-08,3.269463425438370e-10
31,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.950632810159906e-09,3.269463425438370e-10
32,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.044953090405384e-09,3.269463425438370e-10
33,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.426552172756052e-09,3.269463425438370e-10
34,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.157005838733614e-09,3.269463425438370e-10
35,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.078049499949756e-09,3.269463425438370e-10
36,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.679950092053250e-09,3.269463425438370e-10
37,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.437411731174332e-09,3.269463425438370e-10
38,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.245100388028614e-09,3.269463425438370e-10
39,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.424451815811426e-09,3.269463425438370e-10
40,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.085188918951564e-09,3.269463425438370e-10
41,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.020802286687656e-10,3.269463425438370e-10
42,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.748017585093677e-10,3.269463425438370e-10
43,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.915602061231984e-10,3.269463425438370e-10
44,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.850946727259415e-10,3.269463425438370e-10
45,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.090348985061126e-10,3.269463425438370e-10
46,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.791316645231120e-11,3.269463425438370e-10
47,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,7.354612914815108e-12,3.269463425438370e-10
48,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.507231097193976e-13,3.269463425438370e-10
49,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.240536722100470e-13,3.269463425438370e-10
50,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.256836118715039e-13,3.269463425438370e-10
51,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.334509962315528e-16,3.269463425438370e-10
52,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.770579200295787e-17,3.269463425438370e-10
53,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
54,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
55,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
56,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
57,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
58,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
59,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
60,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
61,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
62,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
63,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
64,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
65,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
66,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
67,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
68,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
69,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
70,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
71,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
72,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
73,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
74,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
75,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
76,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
77,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
78,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
79,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,2.072976312509813e-06,8.333333333333334e-12,3.269463425438370e-10
80,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
81,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
82,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
83,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
84,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,2.185143477418281e-18,3.269463425438370e-10
85,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
86,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
87,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,2.072976312509813e-06,8.333333333333334e-12,3.269463425438370e-10
88,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
89,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
90,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
91,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
92,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
93,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,8.333333333333334e-12,3.269463425438370e-10
94,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,1.670689181782467e-16,3.269463425438370e-10
95,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.884828348850934e-14,3.269463425438370e-10
96,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,4.540251926051141e-13,3.269463425438370e-10
97,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,7.462753998837832e-13,3.269463425438370e-10
98,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,9.192711241997676e-13,3.269463425438370e-10
99,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,9.989044086354629e-13,3.269463425438370e-10
100,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,2.072976312509813e-06,1.533034299793639e-12,3.269463425438370e-10
101,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,3.341978419341966e-12,3.269463425438370e-10
102,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.491358750191239e-12,3.269463425438370e-10
103,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,2.072976312509813e-06,6.502845850126720e-12,3.269463425438370e-10
104,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,7.716659479649375e-12,3.269463425438370e-10
105,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.242014415085318e-12,3.269463425438370e-10
106,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.633548514931610e-12,3.269463425438370e-10
107,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.577087722114481e-12,3.269463425438370e-10
108,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,5.535956478145373e-12,3.269463425438370e-10
109,1.885693650919579e-08,2.622074324691556e-08,1.892088731762638e-07,4.071120391992523e-07,8.599230253672735e-08,0.000000000000000e+00,6.398287919492037e-12,3.269463425438370e-10
