case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
15892,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,2.258605868737175e-07,7.643582515212139e-10
15893,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,2.609280460068635e-07,7.643582515212139e-10
15894,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,3.360350997988135e-07,7.643582515212139e-10
15895,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,2.266332379358815e-07,7.643582515212139e-10
15896,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,2.090931133154703e-07,7.643582515212139e-10
15897,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,1.291494167783277e-07,7.643582515212139e-10
15898,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,1.175978899930030e-07,7.643582515212139e-10
15899,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,1.011629160393900e-07,7.643582515212139e-10
15900,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,1.165287729737450e-07,7.643582515212139e-10
15901,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,9.593440011584357e-08,7.643582515212139e-10
15902,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,5.088895227827680e-08,7.643582515212139e-10
15903,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,4.130220803731181e-08,7.643582515212139e-10
15904,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,4.560390371904939e-08,7.643582515212139e-10
15905,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,4.245221425160368e-08,7.643582515212139e-10
15906,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,5.068029915579801e-08,7.643582515212139e-10
15907,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,4.797786833444746e-08,7.643582515212139e-10
15908,1.436685265240227e-07,1.036638682412391e-07,4.024995085495545e-07,9.671811876430351e-07,3.479912706465530e-07,0.000000000000000e+00,6.102180712487562e-08,7.643582515212139e-10
