case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
23838,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.738849917325064e-05,1.464272962946195e-10
23839,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.743805628243935e-05,1.464272962946195e-10
23840,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.743740799621205e-05,1.464272962946195e-10
23841,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.765400514666035e-05,1.464272962946195e-10
23842,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.774285984626882e-05,1.464272962946195e-10
23843,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.782420194713680e-05,1.464272962946195e-10
23844,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.778275070025440e-05,1.464272962946195e-10
23845,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.772520615174819e-05,1.464272962946195e-10
23846,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.810308207536821e-05,1.464272962946195e-10
23847,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.830703927719531e-05,1.464272962946195e-10
23848,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.832754179657098e-05,1.464272962946195e-10
23849,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.836215213412965e-05,1.464272962946195e-10
23850,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.829473219315877e-05,1.464272962946195e-10
23851,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.738533663467818e-05,1.464272962946195e-10
23852,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.660116350981470e-05,1.464272962946195e-10
23853,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.637637158335025e-05,1.464272962946195e-10
23854,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.575979598616016e-05,1.464272962946195e-10
23855,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.514966112233490e-05,1.464272962946195e-10
23856,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.502441927764876e-05,1.464272962946195e-10
23857,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.462375115583740e-05,1.464272962946195e-10
23858,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.423844802186599e-05,1.464272962946195e-10
23859,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.408019941251233e-05,1.464272962946195e-10
23860,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.340503952281312e-05,1.464272962946195e-10
23861,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.266749457100497e-05,1.464272962946195e-10
23862,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.247329222325238e-05,1.464272962946195e-10
23863,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.230068790124260e-05,1.464272962946195e-10
23864,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.154790137375727e-05,1.464272962946195e-10
23865,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,0.000000000000000e+00,1.148000887399105e-05,1.464272962946195e-10
23866,1.292863595950871e-07,1.292863595950871e-07,5.347850984719700e-07,5.347850984719712e-07,3.564181261375408e-06,1.450407614518621e-06,1.056823758028905e-05,1.464272962946195e-10
