case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
15314,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.197209452151262e-20,1.572877202729880e-10
15315,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.283884140822995e-20,1.572877202729880e-10
15316,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.309700763781134e-20,1.572877202729880e-10
15317,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.225744111007531e-20,1.572877202729880e-10
15318,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.143052291604251e-20,1.572877202729880e-10
15319,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.137173725297923e-20,1.572877202729880e-10
15320,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.180545221095681e-20,1.572877202729880e-10
15321,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.043686469767975e-20,1.572877202729880e-10
15322,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.076520300223871e-20,1.572877202729880e-10
15323,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,1.498604193213983e-06,1.241999952607942e-20,1.572877202729880e-10
15324,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.296118582887119e-20,1.572877202729880e-10
15325,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.217522986052033e-20,1.572877202729880e-10
15326,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.194725419930721e-20,1.572877202729880e-10
15327,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,1.498604193213983e-06,1.179962974304865e-20,1.572877202729880e-10
15328,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.260754699924948e-20,1.572877202729880e-10
15329,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,1.498604193213983e-06,1.420030347339645e-20,1.572877202729880e-10
15330,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.397596694690929e-20,1.572877202729880e-10
15331,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.418836263310539e-20,1.572877202729880e-10
15332,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,1.498604193213983e-06,1.342179041622928e-20,1.572877202729880e-10
15333,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.325672345493123e-20,1.572877202729880e-10
15334,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.495091352023963e-20,1.572877202729880e-10
15335,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.539671938190836e-20,1.572877202729880e-10
15336,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.595813765371521e-20,1.572877202729880e-10
15337,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.553566952516789e-20,1.572877202729880e-10
15338,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.522461300529324e-20,1.572877202729880e-10
15339,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.387334325349840e-20,1.572877202729880e-10
15340,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.252061555330029e-20,1.572877202729880e-10
15341,1.591507879888251e-07,4.287831135934686e-07,3.891476876458633e-07,5.868285363380487e-07,4.156818579187538e-06,0.000000000000000e+00,1.404042460729652e-20,1.572877202729880e-10
