case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
38285,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.300213180218460e-20,5.265165214689912e-10
38286,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.150910713161220e-20,5.265165214689912e-10
38287,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.166462758768806e-20,5.265165214689912e-10
38288,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.159968015447408e-20,5.265165214689912e-10
38289,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.248164090459352e-20,5.265165214689912e-10
38290,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.270167814071191e-20,5.265165214689912e-10
38291,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.301850453387157e-20,5.265165214689912e-10
38292,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.419262439679117e-20,5.265165214689912e-10
38293,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.453110399210078e-20,5.265165214689912e-10
38294,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.560134662396562e-20,5.265165214689912e-10
38295,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.516244058094526e-20,5.265165214689912e-10
38296,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.546318399408386e-20,5.265165214689912e-10
38297,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.518378687520804e-20,5.265165214689912e-10
38298,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.534027488859981e-20,5.265165214689912e-10
38299,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.476061808991385e-20,5.265165214689912e-10
38300,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,1.301266760743591e-06,2.350867061348763e-20,5.265165214689912e-10
38301,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.304844694646791e-20,5.265165214689912e-10
38302,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.391210563170639e-20,5.265165214689912e-10
38303,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,1.301266760743591e-06,2.473281233780013e-20,5.265165214689912e-10
38304,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.346783312389519e-20,5.265165214689912e-10
38305,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.337587391713977e-20,5.265165214689912e-10
38306,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.303671951916706e-20,5.265165214689912e-10
38307,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.287121906254292e-20,5.265165214689912e-10
38308,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,1.301266760743591e-06,2.224864500105650e-20,5.265165214689912e-10
38309,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.148293126454838e-20,5.265165214689912e-10
38310,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.184500165113349e-20,5.265165214689912e-10
38311,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.264497063478186e-20,5.265165214689912e-10
38312,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.300313731564080e-20,5.265165214689912e-10
38313,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,1.301266760743591e-06,2.323669284348549e-20,5.265165214689912e-10
38314,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.328386644794136e-20,5.265165214689912e-10
38315,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.312064532859811e-20,5.265165214689912e-10
38316,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.219644236088149e-20,5.265165214689912e-10
38317,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.200632951821126e-20,5.265165214689912e-10
38318,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.259119030196514e-20,5.265165214689912e-10
38319,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.218704192653804e-20,5.265165214689912e-10
38320,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.178097758852530e-20,5.265165214689912e-10
38321,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.198208031069063e-20,5.265165214689912e-10
38322,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.158985478714885e-20,5.265165214689912e-10
38323,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.177512512174386e-20,5.265165214689912e-10
38324,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.182670304902590e-20,5.265165214689912e-10
38325,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.118606018156205e-20,5.265165214689912e-10
38326,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.125769441289166e-20,5.265165214689912e-10
38327,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.139454189923267e-20,5.265165214689912e-10
38328,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.142887344077291e-20,5.265165214689912e-10
38329,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.114199655707396e-20,5.265165214689912e-10
38330,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,2.051049360283655e-20,5.265165214689912e-10
38331,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,1.814606539259184e-20,5.265165214689912e-10
38332,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,7.273730199759468e-21,5.265165214689912e-10
38333,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,7.183444370137382e-21,5.265165214689912e-10
38334,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,7.117537272206028e-21,5.265165214689912e-10
38335,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,6.779524274864259e-21,5.265165214689912e-10
38336,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,6.563599369009444e-21,5.265165214689912e-10
38337,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,6.296853328225698e-21,5.265165214689912e-10
38338,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,6.112507167058614e-21,5.265165214689912e-10
38339,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,5.922428968299819e-21,5.265165214689912e-10
38340,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,5.792089210789388e-21,5.265165214689912e-10
38341,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,5.609171792869581e-21,5.265165214689912e-10
38342,5.692087499129207e-08,1.626787258592071e-07,3.088049880082229e-07,4.675330584530881e-07,3.131928486327495e-06,0.000000000000000e+00,5.364476023913819e-21,5.265165214689912e-10
