case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
22971,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,6.048431252456014e-21,3.193990665700817e-10
22972,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,5.974825464982978e-21,3.193990665700817e-10
22973,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.940005962063555e-21,3.193990665700817e-10
22974,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.019773816395552e-21,3.193990665700817e-10
22975,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.025688150880717e-21,3.193990665700817e-10
22976,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.110515470439015e-21,3.193990665700817e-10
22977,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.131357095180827e-21,3.193990665700817e-10
22978,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.158308261133651e-21,3.193990665700817e-10
22979,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.205119986637718e-21,3.193990665700817e-10
22980,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.292328423760059e-21,3.193990665700817e-10
22981,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.373069574004362e-21,3.193990665700817e-10
22982,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.447398627151826e-21,3.193990665700817e-10
22983,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.515148206062896e-21,3.193990665700817e-10
22984,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.570321755425310e-21,3.193990665700817e-10
22985,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.641707902741728e-21,3.193990665700817e-10
22986,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.713024504166843e-21,3.193990665700817e-10
22987,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.761281550721842e-21,3.193990665700817e-10
22988,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.868169372121126e-21,3.193990665700817e-10
22989,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,4.907045975864814e-21,3.193990665700817e-10
22990,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,5.608934363156480e-21,3.193990665700817e-10
22991,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,6.551435097856869e-21,3.193990665700817e-10
22992,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,7.353871919341635e-21,3.193990665700817e-10
22993,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,8.011882884127401e-21,3.193990665700817e-10
22994,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,8.623876863001977e-21,3.193990665700817e-10
22995,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,9.171607229699904e-21,3.193990665700817e-10
22996,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.001299676649143e-20,3.193990665700817e-10
22997,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.082468875418766e-20,3.193990665700817e-10
22998,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.136626450165210e-20,3.193990665700817e-10
22999,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.189731155870195e-20,3.193990665700817e-10
23000,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.256968910876823e-20,3.193990665700817e-10
23001,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.306781735060257e-20,3.193990665700817e-10
23002,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.349052355893830e-20,3.193990665700817e-10
23003,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.382102502939209e-20,3.193990665700817e-10
23004,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.411897812520218e-20,3.193990665700817e-10
23005,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.458807287270723e-20,3.193990665700817e-10
23006,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.505805215513115e-20,3.193990665700817e-10
23007,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.568560873105626e-20,3.193990665700817e-10
23008,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.599320950758879e-20,3.193990665700817e-10
23009,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.619633706995819e-20,3.193990665700817e-10
23010,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.652603009223344e-20,3.193990665700817e-10
23011,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.692286568250315e-20,3.193990665700817e-10
23012,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.671520765589996e-20,3.193990665700817e-10
23013,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.676416228511941e-20,3.193990665700817e-10
23014,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.679255590365548e-20,3.193990665700817e-10
23015,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.671434154649073e-20,3.193990665700817e-10
23016,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.705204233076442e-20,3.193990665700817e-10
23017,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.754258997720097e-20,3.193990665700817e-10
23018,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.795085222825328e-20,3.193990665700817e-10
23019,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.842893374695617e-20,3.193990665700817e-10
23020,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.654634828259414e-20,3.193990665700817e-10
23021,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.785732027874681e-20,3.193990665700817e-10
23022,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.995197658998627e-20,3.193990665700817e-10
23023,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.010701311569189e-20,3.193990665700817e-10
23024,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.003045528263285e-20,3.193990665700817e-10
23025,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.992660883882336e-20,3.193990665700817e-10
23026,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.043633375745574e-20,3.193990665700817e-10
23027,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.091639040411105e-20,3.193990665700817e-10
23028,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.039957949546824e-20,3.193990665700817e-10
23029,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,1.995452761243864e-20,3.193990665700817e-10
23030,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.031518949055812e-20,3.193990665700817e-10
23031,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.086316493120894e-20,3.193990665700817e-10
23032,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.171649660324643e-20,3.193990665700817e-10
23033,1.357948635806608e-07,3.548234939439895e-07,4.960553536874705e-07,7.473243368077723e-07,5.800041576584663e-06,0.000000000000000e+00,2.217980467135172e-20,3.193990665700817e-10
